TextId	Group	Index	Bank	Pointer	StartBit	EndBit	Symbols	Text
08F1	47	11	04	A570	7512	7654	3D 19 1F 00 0C 1C 19 1F 11 12 1E 00 17 0F 00 16 1F 18 0D 12 77 49 6D 6A 44	You brought me lunch,<49>?'<44>
08F2	47	12	04	A570	7654	7858	3B 12 0B 1E 6D 00 3D 19 1F 00 0B 1E 0F 00 17 23 00 16 1F 18 0D 12 6D 00 33 12 77 11 19 19 0E 18 0F 1D 1D 6E 6A 44	What? You ate my lunch? Oh,goodness!'<44>
08F3	47	13	04	A570	7858	8122	49 77 23 19 1F 6B 1C 0F 00 0B 16 1C 0F 0B 0E 23 00 02 08 00 23 0F 0B 1C 1D 00 19 16 0E 77 0F 18 1E 0F 1C 13 18 11 00 0B 0E 1F 16 1E 12 19 19 0E 6C 44	<49>,you're already 17 years old,entering adulthood.'<44>
08F4	47	14	04	A570	8122	8441	30 13 1D 1E 0F 18 77 49 77 23 19 1F 00 17 1F 1D 1E 00 0B 16 21 0B 23 1D 00 0C 0F 00 1C 13 11 12 1E 0F 19 1F 1D 00 0B 18 0E 00 1D 1E 1C 19 18 11 77 21 12 0B 1E 0F 20 0F 1C 00 12 0B 1A 1A 0F 18 1D 78	Listen,<49>,you must always be righteous and strong,whatever happens.
08F5	47	15	04	A570	8441	8671	2D 1E 6B 1D 00 23 19 1F 00 0B 11 0B 13 18 6E 00 37 1E 0B 23 00 12 0F 1C 0F 00 1E 19 18 13 11 12 1E 00 13 10 00 23 19 1F 00 21 0B 18 1E 00 1E 19 6E	It's you again! Stay here tonight if you want to!
08F6	47	16	04	A570	8671	8895	25 1C 0F 00 23 19 1F 00 11 19 13 18 11 00 1E 19 00 1D 16 0F 0F 1A 00 10 19 1C 0F 20 0F 1C 6D 00 2B 0F 1E 00 19 1F 1E 00 19 10 00 12 0F 1C 0F 6E	Are you going to sleep forever? Get out of here!
08F7	47	17	04	A570	8895	9244	3B 12 0B 1E 6D 00 3D 19 1F 00 1E 12 13 18 15 00 2D 6B 17 00 1C 1F 0E 0F 00 0C 1F 1E 00 12 0B 20 0F 00 0B 00 1D 19 10 1E 00 12 0F 0B 1C 1E 6D 6A 4F 33 12 77 0D 6B 17 19 18 6E 00 2B 0F 1E 00 16 19 1D 1E 6E	What? You think I'm rude but have a soft heart?'<4F>Oh,c'mon! Get lost!
08F8	47	18	04	A570	9244	9578	2D 00 12 0F 0B 1C 00 0B 00 10 0B 17 19 1F 1D 00 10 19 1C 1E 1F 18 0F 1E 0F 16 16 0F 1C 00 13 1D 00 1D 1E 0B 23 13 18 11 00 13 18 00 29 18 0E 19 1C 6C 4F 2D 00 21 0B 18 1E 00 1E 19 00 0D 19 18 1D 1F 16 1E 00 12 0F 1C 78	I hear a famous fortuneteller is staying in Endor.'<4F>I want to consult her.
08F9	47	19	04	A570	9578	10260	2C 19 21 00 0E 19 00 23 19 1F 00 16 13 15 0F 00 19 1F 1C 00 0E 0B 18 0D 0F 6D 00 3B 0F 6B 1C 0F 00 13 17 13 1E 0B 1E 13 18 11 00 1E 12 0F 00 17 19 20 0F 1D 00 19 10 00 1E 12 0F 00 10 0B 17 19 1F 1D 00 0E 0B 18 0D 0F 1C 00 13 18 00 29 18 0E 19 1C 6C 4F 37 12 0F 00 1E 19 16 0E 00 17 0F 00 1D 12 0F 00 21 0B 1D 00 1D 0F 0B 1C 0D 12 13 18 11 00 10 19 1C 00 1E 12 0F 00 2C 0F 1C 19 00 21 13 1E 12 00 12 0F 1C 00 16 13 1E 1E 16 0F 00 1D 13 1D 1E 0F 1C 78	How do you like our dance? We're imitating the moves of the famous dancer in Endor.'<4F>She told me she was searching for the Hero with her little sister.
08FA	47	1A	04	A570	10260	10633	3B 0F 6B 1C 0F 00 1E 1C 0B 20 0F 16 13 18 11 00 1E 12 0F 00 21 19 1C 16 0E 00 1E 19 00 0E 0F 10 0F 0B 1E 00 1E 12 0F 00 17 19 18 1D 1E 0F 1C 1D 6C 4F 28 19 00 23 19 1F 00 21 0B 18 1E 00 1E 19 00 14 19 13 18 00 19 1F 1C 00 1A 0B 1C 1E 23 6D	We're traveling the world to defeat the monsters.'<4F>Do you want to join our party?
08FB	47	1B	04	A570	10633	10945	33 12 77 1D 19 1C 1C 23 6E 00 33 1F 1C 00 1A 0B 1C 1E 23 00 13 1D 00 10 1F 16 16 6C 4F 3D 19 1F 00 1D 12 19 1F 16 0E 00 10 13 18 0E 00 23 19 1F 1C 00 19 21 18 00 0B 16 16 13 0F 1D 78	Oh,sorry! Our party is full.'<4F>You should find your own allies.
08FC	47	1C	04	A570	10945	11056	25 16 1C 13 11 12 1E 78 37 0F 0F 00 23 19 1F 00 1E 12 0F 18 78	Alright.See you then.
08FD	47	1D	04	A570	11056	11204	3B 0B 16 15 13 18 11 00 0B 1E 00 18 13 11 12 1E 00 10 0F 0F 16 1D 00 1D 19 00 11 19 19 0E 78	Walking at night feels so good.
08FE	47	1E	04	A570	11204	12581	3B 12 0F 18 0F 20 0F 1C 00 2D 00 1D 0F 0F 00 1E 12 0F 00 17 19 19 18 6B 1D 00 1C 0F 10 16 0F 0D 1E 13 19 18 00 19 18 00 1E 12 0F 00 21 0B 1E 0F 1C 77 2D 00 1C 0F 17 0F 17 0C 0F 1C 00 1E 12 13 1D 6C 4F 30 19 18 11 00 0B 11 19 77 0B 00 21 19 19 0E 1D 17 0B 18 6B 1D 00 10 0B 17 13 16 23 00 16 13 20 0F 0E 00 13 18 00 1E 12 0F 00 18 19 1C 1E 12 0F 1C 18 00 21 19 19 0E 1D 6C 4F 38 12 0F 00 1D 19 18 00 17 0F 1E 00 0B 00 0C 0F 0B 1F 1E 13 10 1F 16 00 11 13 1C 16 00 13 18 00 1E 12 0F 00 21 19 19 0E 1D 00 0B 18 0E 00 10 0F 16 16 00 13 18 00 16 19 20 0F 00 21 13 1E 12 00 12 0F 1C 6C 4F 33 18 0F 00 0E 0B 23 00 12 0F 00 21 0B 1D 00 1D 1E 1C 1F 0D 15 00 0C 23 00 16 13 11 12 1E 18 13 18 11 00 0B 18 0E 00 0E 13 0F 0E 6C 4F 2C 13 1D 00 10 0B 1E 12 0F 1C 00 13 1D 00 1D 1E 13 16 16 00 0B 00 21 19 19 0E 1D 17 0B 18 00 0B 18 0E 00 16 13 20 0F 1D 00 0B 16 19 18 0F 00 13 18 00 1E 12 0F 00 17 19 1F 18 1E 0B 13 18 1D 78	Whenever I see the moon's reflection on the water,I remember this.'<4F>Long ago,a woodsman's family lived in the northern woods.'<4F>The son met a beautiful girl in the woods and fell in love with her.'<4F>One day he was struck by lightning and died.'<4F>His father is still a woodsman and lives alone in the mountains.
08FF	47	1F	04	A570	12581	13230	3D 19 1F 6B 1C 0F 00 18 19 1E 00 0B 00 17 0F 17 0C 0F 1C 00 19 10 00 1E 12 0B 1E 00 10 19 1F 1C 6F 17 0F 17 0C 0F 1C 00 1A 0B 1C 1E 23 00 1E 12 0B 1E 00 21 0B 1D 00 14 1F 1D 1E 00 12 0F 1C 0F 6D 6A 4F 31 0B 18 23 00 1A 0F 19 1A 16 0F 77 0D 16 0B 13 17 13 18 11 00 1E 12 0F 23 00 0D 0B 18 00 0E 0F 10 0F 0B 1E 00 1E 12 0F 00 17 19 18 1D 1E 0F 1C 1D 77 0D 19 17 0F 00 1E 19 00 1D 0F 0F 00 1E 12 0F 00 2F 13 18 11 78	You're not a member of that four-member party that was just here?'<4F>Many people,claiming they can defeat the monsters,come to see the King.
0900	48	00	04	ABE6	0	416	2D 00 12 0F 0B 1C 00 1E 12 0F 00 34 1C 13 18 0D 0F 1D 1D 00 19 10 00 29 18 0E 19 1C 00 0B 18 0E 00 1E 12 0F 00 34 1C 13 18 0D 0F 00 19 10 00 26 19 18 17 0B 16 17 19 00 0B 1C 0F 00 11 0F 1E 1E 13 18 11 00 17 0B 1C 1C 13 0F 0E 78 2D 6B 17 00 0F 18 20 13 19 1F 1D 78	I hear the Princess of Endor and the Prince of Bonmalmo are getting married.I'm envious.
0901	48	01	04	ABE6	416	1240	3B 0F 16 0D 19 17 0F 6E 00 37 19 00 23 19 1F 00 0B 1C 0F 00 1E 1C 0B 20 0F 16 13 18 11 00 1E 19 00 1D 0B 20 0F 00 1E 12 0F 00 21 19 1C 16 0E 00 1E 19 19 6C 4F 3D 19 1F 1C 00 18 0B 17 0F 00 13 1D 00 49 6D 00 25 00 11 19 19 0E 00 18 0B 17 0F 6E 6A 4F 2D 6B 16 16 00 1E 0F 16 16 00 23 19 1F 00 21 12 0B 1E 00 23 19 1F 00 17 1F 1D 1E 00 0E 19 6C 4F 34 1C 0F 20 0F 18 1E 00 1E 12 0F 00 1C 0F 1D 1F 1C 1C 0F 0D 1E 13 19 18 00 19 10 00 1E 12 0F 00 36 1F 16 0F 1C 00 19 10 00 29 20 13 16 00 0B 1E 00 0B 18 23 00 0D 19 1D 1E 6C 44	Welcome! So you are traveling to save the world too.'<4F>Your name is <49>? A good name!'<4F>I'll tell you what you must do.'<4F>Prevent the resurrection of the Ruler of Evil at any cost.'<44>
0902	48	02	04	ABE6	1240	1342	49 77 2D 00 21 13 1D 12 00 23 19 1F 00 16 1F 0D 15 6E	<49>,I wish you luck!
0903	48	03	04	ABE6	1342	1629	2D 1E 00 17 1F 1D 1E 00 0C 0F 00 12 0B 1C 0E 00 10 19 1C 00 0B 00 11 13 1C 16 00 16 13 15 0F 00 23 19 1F 77 0C 1F 1E 00 2D 00 21 13 1D 12 00 23 19 1F 00 16 1F 0D 15 77 49 6E	It must be hard for a girl like you,but I wish you luck,<49>!
0904	48	04	04	ABE6	1629	1808	38 12 13 1D 00 0D 0B 20 0F 00 0D 19 18 18 0F 0D 1E 1D 00 29 18 0E 19 1C 00 0B 18 0E 00 26 1C 0B 18 0D 0B 78	This cave connects Endor and Branca.
0905	48	05	04	ABE6	1808	2062	3B 12 0B 1E 00 0B 00 11 1C 0F 0B 1E 00 17 0B 18 00 38 0B 16 19 19 18 00 13 1D 00 1E 19 00 12 0B 20 0F 00 0E 1F 11 00 0B 00 0D 0B 20 0F 00 16 13 15 0F 00 1E 12 13 1D 78	What a great man Taloon is to have dug a cave like this.
0906	48	06	04	ABE6	2062	2372	2D 10 00 23 19 1F 00 0F 20 0F 1C 00 17 0F 0F 1E 00 38 0B 16 19 19 18 77 1E 0F 16 16 00 12 13 17 00 1E 12 13 1D 00 19 16 0E 00 17 0B 18 00 13 1D 00 21 19 1C 1C 13 0F 0E 00 0B 0C 19 1F 1E 00 12 13 17 78	If you ever meet Taloon,tell him this old man is worried about him.
0907	48	07	04	ABE6	2372	2586	38 0B 16 19 19 18 6E 00 3D 19 1F 6B 1C 0F 00 0B 16 13 20 0F 6E 00 2B 19 19 0E 00 1E 19 00 1D 0F 0F 00 23 19 1F 00 0B 11 0B 13 18 78	Taloon! You're alive! Good to see you again.
0908	48	08	04	ABE6	2586	3314	31 23 00 12 1F 1D 0C 0B 18 0E 77 38 0B 16 19 19 18 77 13 1D 00 19 18 00 0B 00 14 19 1F 1C 18 0F 23 00 1E 19 00 1D 0F 0B 1C 0D 12 00 10 19 1C 00 0B 00 16 0F 11 0F 18 0E 0B 1C 23 00 1D 21 19 1C 0E 6C 4F 2D 1E 6B 1D 00 1C 1F 17 19 1C 0F 0E 00 1E 12 0B 1E 00 1E 12 0F 00 17 19 18 1D 1E 0F 1C 1D 00 0B 1C 0F 00 0D 12 0B 1D 13 18 11 00 12 13 17 6C 4F 2D 00 12 19 1A 0F 00 12 0F 6B 1D 00 1E 1C 0B 20 0F 16 13 18 11 00 21 13 1E 12 00 1D 19 17 0F 19 18 0F 00 1D 1E 1C 19 18 11 78	My husband,Taloon,is on a journey to search for a legendary sword.'<4F>It's rumored that the monsters are chasing him.'<4F>I hope he's traveling with someone strong.
0909	48	09	04	ABE6	3314	3864	33 12 77 0E 0F 0B 1C 6E 00 2D 1E 6B 1D 00 23 19 1F 6E 00 3B 0F 16 0D 19 17 0F 00 12 19 17 0F 6E 6A 4F 28 19 18 6B 1E 00 21 19 1C 1C 23 00 0B 0C 19 1F 1E 00 17 0F 78 2D 6B 16 16 00 0C 0F 00 12 0F 1C 0F 00 21 12 0F 18 00 23 19 1F 00 1C 0F 1E 1F 1C 18 00 0B 10 1E 0F 1C 00 10 1F 16 10 13 16 16 13 18 11 00 23 19 1F 1C 00 0E 1C 0F 0B 17 78	Oh,dear! It's you! Welcome home!'<4F>Don't worry about me.I'll be here when you return after fulfilling your dream.
090A	48	0A	04	ABE6	3864	4121	2D 00 1D 0B 21 00 0B 00 11 13 1C 16 00 21 0B 16 15 13 18 11 00 0E 19 21 18 00 1E 19 00 1E 12 0F 00 27 0B 1D 13 18 19 78 3B 12 0B 1E 00 0B 00 0C 0F 0B 1F 1E 23 6E	I saw a girl walking down to the Casino.What a beauty!
090B	48	0B	04	ABE6	4121	4296	2D 00 16 19 20 0F 00 1E 19 00 0E 13 18 0F 00 21 13 1E 12 00 0B 00 0C 0F 0B 1F 1E 13 10 1F 16 00 11 13 1C 16 78	I love to dine with a beautiful girl.
090C	48	0C	04	ABE6	4296	4691	38 12 0F 23 00 21 0F 1C 0F 00 1C 13 11 12 1E 6E 00 2C 0F 1C 00 1A 1C 0F 0E 13 0D 1E 13 19 18 1D 00 0D 19 17 0F 00 1E 1C 1F 0F 6C 4F 3B 12 23 00 0E 19 18 6B 1E 00 23 19 1F 00 16 0F 1E 00 12 0F 1C 00 1E 0F 16 16 00 23 19 1F 1C 00 10 19 1C 1E 1F 18 0F 78	They were right! Her predictions come true.'<4F>Why don't you let her tell your fortune.
090D	48	0D	04	ABE6	4691	5096	38 12 0B 18 15 1D 00 1E 19 00 32 0B 1C 0B 77 2D 00 18 19 21 00 15 18 19 21 00 12 19 21 00 2D 00 1D 12 19 1F 16 0E 00 16 13 20 0F 00 17 23 00 16 13 10 0F 6C 4F 29 20 0F 1C 23 19 18 0F 00 12 0B 1D 00 1E 12 0F 13 1C 00 19 21 18 00 0E 0F 1D 1E 13 18 23 78	Thanks to Nara,I now know how I should live my life.'<4F>Everyone has their own destiny.
090E	48	0E	04	ABE6	5096	5451	4E 32 0B 1C 0B 71 69 3B 19 1F 16 0E 00 23 19 1F 00 16 13 15 0F 00 1E 19 00 12 0F 0B 1C 00 23 19 1F 1C 00 10 19 1C 1E 1F 18 0F 00 10 19 1C 00 14 1F 1D 1E 00 02 01 00 11 19 16 0E 00 1A 13 0F 0D 0F 1D 6D 6A	<4E>Nara:'Would you like to hear your fortune for just 10 gold pieces?'
090F	48	0F	04	ABE6	5451	5871	4E 32 0B 1C 0B 71 69 25 00 10 19 1C 1E 1F 18 0F 00 13 1D 00 16 13 15 0F 00 17 19 19 18 16 13 11 12 1E 00 13 18 00 1E 12 0F 00 0E 0B 1C 15 18 0F 1D 1D 78 2D 10 00 23 19 1F 00 0D 12 0B 18 11 0F 00 23 19 1F 1C 00 17 13 18 0E 77 0D 19 17 0F 00 1D 0F 0F 00 17 0F 6C	<4E>Nara:'A fortune is like moonlight in the darkness.If you change your mind,come see me.'
0910	48	10	04	ABE6	5871	7514	4E 32 0B 1C 0B 71 69 25 16 1C 13 11 12 1E 77 2D 6B 16 16 00 1E 0F 16 16 00 23 19 1F 1C 00 10 19 1C 1E 1F 18 0F 6C 44 32 0B 1C 0B 71 69 2D 00 1D 0F 0F 00 1D 0F 20 0F 18 00 16 13 11 12 1E 1D 00 0B 1C 19 1F 18 0E 00 23 19 1F 6C 44 32 0B 1C 0B 71 69 38 12 0F 23 00 0B 1C 0F 00 1D 17 0B 16 16 00 18 19 21 77 0C 1F 1E 00 1E 12 0F 23 00 21 13 16 16 00 1D 19 19 18 00 11 1C 19 21 72 21 12 0B 1E 6D 6A 44 32 0B 1C 0B 71 69 3D 19 1F 00 0B 1C 0F 00 1E 12 0F 00 2C 0F 1C 19 6E 6A 44 32 0B 1C 0B 71 69 2D 6B 20 0F 00 0C 0F 0F 18 00 1D 0F 0B 1C 0D 12 13 18 11 00 10 19 1C 00 23 19 1F 77 1E 12 0F 00 19 18 0F 00 21 13 1E 12 00 1E 12 0F 00 1F 18 1E 0B 1A 1A 0F 0E 00 1A 19 21 0F 1C 00 1E 19 00 0E 0F 10 0F 0B 1E 00 1E 12 0F 00 0F 20 13 16 00 19 18 0F 1D 6C 44 32 0B 1C 0B 00 14 19 13 18 0F 0E 00 1E 12 0F 00 34 0B 1C 1E 23 6E 43 55 44 32 0B 1C 0B 71 69 30 0F 1E 6B 1D 00 11 19 78 31 23 00 1D 13 1D 1E 0F 1C 77 31 0B 1C 0B 77 1D 12 19 1F 16 0E 00 0C 0F 00 0B 1E 00 1E 12 0F 00 27 0B 1D 13 18 19 6C	<4E>Nara:'Alright,I'll tell your fortune.'<44>Nara:'I see seven lights around you.'<44>Nara:'They are small now,but they will soon grow...what?'<44>Nara:'You are the Hero!'<44>Nara:'I've been searching for you,the one with the untapped power to defeat the evil ones.'<44>Nara joined the Party!<43><55><44>Nara:'Let's go.My sister,Mara,should be at the Casino.'
0911	48	11	04	ABE6	7514	8128	2D 1E 6B 1D 00 21 19 18 0E 0F 1C 10 1F 16 00 1E 12 0B 1E 00 1E 12 0F 00 34 1C 13 18 0D 0F 1D 1D 00 19 10 00 29 18 0E 19 1C 00 0B 18 0E 00 1E 12 0F 00 34 1C 13 18 0D 0F 00 19 10 00 26 19 18 17 0B 16 17 19 00 11 19 1E 00 17 0B 1C 1C 13 0F 0E 6C 4F 25 1E 00 16 0F 0B 1D 1E 77 21 0F 00 17 1F 1D 1E 00 0B 20 19 13 0E 00 0D 19 18 10 16 13 0D 1E 00 0B 17 19 18 11 00 19 1F 1C 1D 0F 16 20 0F 1D 78	It's wonderful that the Princess of Endor and the Prince of Bonmalmo got married.'<4F>At least,we must avoid conflict among ourselves.
0912	48	12	04	ABE6	8128	8269	38 12 0F 00 21 0F 0E 0E 13 18 11 00 21 0B 1D 00 17 0B 11 18 13 10 13 0D 0F 18 1E 6E	The wedding was magnificent!
0913	48	13	04	ABE6	8269	8792	4E 31 0B 1C 0B 71 69 26 0F 00 1B 1F 13 0F 1E 6E 00 2D 00 0D 0B 18 6B 1E 00 0D 19 18 0D 0F 18 1E 1C 0B 1E 0F 6E 6A 44 31 0B 1C 0B 71 69 2D 6B 16 16 00 1C 0F 0D 19 20 0F 1C 00 17 23 00 16 19 1D 1D 0F 1D 00 0B 18 0E 00 1D 1F 1C 1A 1C 13 1D 0F 00 17 23 00 16 13 1E 1E 16 0F 00 1D 13 1D 1E 0F 1C 77 32 0B 1C 0B 6C	<4E>Mara:'Be quiet! I can't concentrate!'<44>Mara:'I'll recover my losses and surprise my little sister,Nara.'
0914	48	14	04	ABE6	8792	9491	4E 32 0B 1C 0B 71 69 2D 00 15 18 0F 21 00 23 19 1F 6B 0E 00 0C 0F 00 12 0F 1C 0F 6E 6A 43 31 0B 1C 0B 71 69 39 12 6F 19 12 6E 6A 44 32 0B 1C 0B 71 69 3D 19 1F 00 1D 1A 0F 18 0E 00 0B 16 16 00 1E 12 0F 00 17 19 18 0F 23 00 2D 00 0F 0B 1C 18 00 19 18 00 11 0B 17 0C 16 13 18 11 6E 00 3B 0F 6B 1C 0F 00 0C 1C 19 15 0F 6E 6A 44 31 0B 1C 0B 71 69 2D 6B 17 00 1D 19 1C 1C 23 72 6C 44	<4E>Nara:'I knew you'd be here!'<43>Mara:'Uh-oh!'<44>Nara:'You spend all the money I earn on gambling! We're broke!'<44>Mara:'I'm sorry....'<44>
0915	48	15	04	ABE6	9491	9649	4E 31 0B 1C 0B 71 69 2C 1F 12 6D 00 3B 12 19 00 13 1D 00 1E 12 13 1D 6D 6A 44	<4E>Mara:'Huh? Who is this?'<44>
0916	48	16	04	ABE6	9649	10437	4E 32 0B 1C 0B 71 69 38 12 13 1D 00 13 1D 00 1E 12 0F 00 2C 0F 1C 19 00 21 0F 6B 20 0F 00 0C 0F 0F 18 00 1D 0F 0B 1C 0D 12 13 18 11 00 10 19 1C 6C 44 31 0B 1C 0B 71 69 2C 19 21 00 18 13 0D 0F 6E 00 3D 19 1F 00 0D 0B 18 00 1E 0B 15 0F 00 0D 0B 1C 0F 00 19 10 00 1F 1D 00 10 1C 19 17 00 18 19 21 00 19 18 77 1C 13 11 12 1E 6D 6A 44 31 0B 1C 0B 00 14 19 13 18 0F 0E 00 1E 12 0F 00 34 0B 1C 1E 23 6E 43 55 44 31 0B 1C 0B 71 69 30 0F 1E 6B 1D 00 11 19 6E 6A	<4E>Nara:'This is the Hero we've been searching for.'<44>Mara:'How nice! You can take care of us from now on,right?'<44>Mara joined the Party!<43><55><44>Mara:'Let's go!'
0917	48	17	04	ABE6	10437	10599	4E 31 0B 1C 0B 71 69 3B 12 19 1D 0F 00 11 12 19 1D 1E 00 13 1D 00 1E 12 13 1D 6D 6A 44	<4E>Mara:'Whose ghost is this?'<44>
0918	48	18	04	ABE6	10599	10862	3D 19 1F 00 1D 12 19 1F 16 0E 18 6B 1E 00 0C 0F 00 12 0F 1C 0F 78 2E 1F 17 1A 00 19 10 10 00 10 1C 19 17 00 1E 12 0F 1C 0F 00 0B 18 0E 00 11 0F 1E 00 19 1F 1E 6E	You shouldn't be here.Jump off from there and get out!
0919	48	19	04	ABE6	10862	11358	26 0F 0D 0B 1F 1D 0F 00 17 23 00 10 0B 1E 12 0F 1C 00 13 1D 00 0B 21 0B 23 77 21 0F 00 0D 0B 18 6B 1E 00 11 0F 1E 00 19 1F 1C 00 1D 1E 19 0D 15 00 1C 0F 1A 16 0F 18 13 1D 12 0F 0E 78 38 12 0B 1E 6B 1D 00 21 12 23 00 17 23 00 17 19 1E 12 0F 1C 00 1D 1E 0B 1C 1E 0F 0E 00 0B 00 20 0B 1F 16 1E 00 0C 1F 1D 13 18 0F 1D 1D 78	Because my father is away,we can't get our stock replenished.That's why my mother started a vault business.
091A	48	1A	04	ABE6	11358	11975	28 13 0E 00 23 19 1F 00 15 18 19 21 00 1E 12 0B 1E 00 32 0F 0D 1C 19 1D 0B 1C 19 00 21 12 19 00 21 0B 1D 00 13 18 00 1E 12 0F 00 1E 19 1F 1C 18 0B 17 0F 18 1E 00 21 0B 1D 00 18 19 1E 00 12 1F 17 0B 18 6D 6A 4F 2D 1E 6B 1D 00 14 1F 1D 1E 00 0B 00 1C 1F 17 19 1C 77 0C 1F 1E 00 2D 00 1E 12 19 1F 11 12 1E 00 12 0F 00 21 0B 1D 00 1E 19 19 00 1D 1E 1C 19 18 11 00 1E 19 00 0C 0F 00 0B 00 12 1F 17 0B 18 78	Did you know that Necrosaro who was in the tournament was not human?'<4F>It's just a rumor,but I thought he was too strong to be a human.
091B	48	1B	04	ABE6	11975	12186	4E 44 69 25 1E 00 16 0F 0B 1D 1E 00 1E 12 13 1D 00 17 0B 1C 1C 13 0B 11 0F 00 21 0B 1D 00 0B 00 11 19 19 0E 00 1E 12 13 18 11 6C	<4E><44>'At least this marriage was a good thing.'
091C	48	1C	04	ABE6	12186	12487	38 12 0F 1C 0F 6B 1D 00 0B 00 21 0B 13 1E 13 18 11 00 1C 19 19 17 00 13 18 00 1E 12 0F 00 0C 0B 0D 15 00 10 19 1C 00 1E 12 0F 00 0C 1C 13 0E 0F 00 0B 18 0E 00 0C 1C 13 0E 0F 11 1C 19 19 17 78	There's a waiting room in the back for the bride and bridegroom.
091D	48	1D	04	ABE6	12487	12756	3D 19 1F 00 0D 0B 17 0F 00 1E 19 00 1D 0F 0F 00 1E 12 0F 00 21 0F 0E 0E 13 18 11 6D 00 2B 19 00 1F 1A 00 1E 12 0F 00 1D 1E 0B 13 1C 1D 00 19 18 00 1E 12 0F 00 1C 13 11 12 1E 78	You came to see the wedding? Go up the stairs on the right.
091E	48	1E	04	ABE6	12756	13096	38 12 0F 1C 0F 6B 1D 00 0B 00 1C 1F 17 19 1C 00 0B 00 17 0B 18 00 18 0B 17 0F 0E 00 38 0B 16 19 19 18 00 0D 1C 19 1D 1D 0F 0E 00 1E 12 0F 00 0F 0B 1D 1E 0F 1C 18 00 0E 0F 1D 0F 1C 1E 00 21 13 1E 12 00 0B 00 0D 0B 1C 0B 20 0B 18 78	There's a rumor a man named Taloon crossed the eastern desert with a caravan.
091F	48	1F	04	ABE6	13096	13252	2C 1F 12 6D 00 2C 0B 20 0F 18 6B 1E 00 2D 00 1D 0F 0F 18 00 23 19 1F 00 0C 0F 10 19 1C 0F 6D	Huh? Haven't I seen you before?
0920	49	00	04	B25F	0	402	3D 19 1F 00 21 0B 18 1E 00 1E 19 00 11 19 00 0F 0B 1D 1E 6D 6A 4F 2D 6B 17 00 0B 10 1C 0B 13 0E 00 23 19 1F 00 21 19 18 6B 1E 00 0C 0F 00 0B 0C 16 0F 00 1E 19 00 0D 1C 19 1D 1D 00 1E 12 0F 00 0E 0F 1D 0F 1C 1E 00 21 13 1E 12 19 1F 1E 00 0B 00 21 0B 11 19 18 78	You want to go east?'<4F>I'm afraid you won't be able to cross the desert without a wagon.
0921	49	01	04	B25F	402	693	4E 44 69 36 0F 0B 16 16 23 6D 00 38 12 0F 00 21 0F 0E 0E 13 18 11 00 13 1D 00 11 19 13 18 11 00 19 18 6D 00 2D 00 21 0B 18 1E 0F 0E 00 1E 19 00 0B 1E 1E 0F 18 0E 00 1E 19 19 6C	<4E><44>'Really? The wedding is going on? I wanted to attend too.'
0922	49	02	04	B25F	693	1139	3D 19 1F 6B 1C 0F 00 1E 1C 0B 20 0F 16 13 18 11 00 1E 19 00 1D 0B 20 0F 00 1E 12 0F 00 21 19 1C 16 0E 6D 00 3D 19 1F 00 21 0B 18 1E 00 1E 12 0F 00 21 0B 11 19 18 6D 00 32 19 78 2D 00 0E 19 18 6B 1E 00 1E 1C 1F 1D 1E 00 23 19 1F 6C 4F 30 0F 0B 20 0F 00 17 0F 00 0B 16 19 18 0F 6E	You're traveling to save the world? You want the wagon? No.I don't trust you.'<4F>Leave me alone!
0923	49	03	04	B25F	1139	1228	32 0F 20 0F 1C 00 0D 19 17 0F 00 0C 0B 0D 15 6E	Never come back!
0924	49	04	04	B25F	1228	2481	3D 19 1F 00 14 1F 1D 1E 00 0E 19 18 6B 1E 00 11 0F 1E 00 13 1E 77 0E 19 00 23 19 1F 6D 6A 4F 2D 00 1F 1D 0F 0E 00 1E 19 00 1E 1C 0B 20 0F 16 00 16 13 15 0F 00 23 19 1F 6C 4F 33 18 0F 00 0E 0B 23 00 2D 00 12 0F 0B 1C 0E 00 19 10 00 0B 00 0D 0B 20 0F 00 21 12 0F 1C 0F 00 1E 12 0F 00 21 19 1C 16 0E 6B 1D 00 17 19 1D 1E 00 20 0B 16 1F 0B 0C 16 0F 00 1E 1C 0F 0B 1D 1F 1C 0F 00 21 0B 1D 00 12 13 0E 0E 0F 18 6C 4F 2D 00 21 0F 18 1E 00 1E 19 00 1E 12 0F 00 0D 0B 20 0F 00 21 13 1E 12 00 17 23 00 0C 0F 1D 1E 00 10 1C 13 0F 18 0E 6C 4F 2D 00 1E 1C 1F 1D 1E 0F 0E 00 12 13 17 77 0C 1F 1E 00 12 0F 00 0C 0F 1E 1C 0B 23 0F 0E 00 17 0F 00 0B 18 0E 72 28 0B 1C 18 72 6C 4F 2D 00 14 1F 1D 1E 00 0D 0B 18 6B 1E 00 1E 1C 1F 1D 1E 00 0B 18 23 19 18 0F 00 0B 18 23 17 19 1C 0F 6E 00 2B 19 00 0B 21 0B 23 6E	You just don't get it,do you?'<4F>I used to travel like you.'<4F>One day I heard of a cave where the world's most valuable treasure was hidden.'<4F>I went to the cave with my best friend.'<4F>I trusted him,but he betrayed me and...Darn....'<4F>I just can't trust anyone anymore! Go away!
